IdCiudad;Nombre;Apellido;FechaNacimiento;EstadoCivil;Genero;Email;IngresoAnual;TotalHijos;CantHijosEnCasa;Educacion;Ocupacion;Propietario;CantAutomoviles;Direccion;Telefono;Distancia;Region;Edad;prediction(ComproBicicleta)
623;Samuel;Carter;17/6/1939 00:00;C;M;samuel40@mineriadedatos.com.ar;60000;3;0;'Estudios de postgrado';Gestión;1;2;'8184 N. Spoonwood Court';987-555-0119;'10+ Km.';Norte;73;0
383;David;Long;16/11/1956 00:00;C;M;david42@mineriadedatos.com.ar;80000;2;0;'Educación secundaria (en curso)';'Obrero especializado';1;2;'1180 Rhea Ct';415-555-0123;'5-10 Km.';Norte;56;1
329;Taylor;Richardson;21/1/1960 00:00;C;F;taylor12@mineriadedatos.com.ar;60000;1;0;'Estudios universitarios (en curso)';'Obrero especializado';1;1;'6369 Ellis Street';545-555-0144;'2-5 Km.';Norte;53;1
623;Alyssa;Bailey;5/4/1957 00:00;C;F;alyssa33@mineriadedatos.com.ar;70000;2;0;'Educación secundaria (en curso)';'Obrero especializado';1;2;'8811 Lombardy Lane';715-555-0165;'5-10 Km.';Norte;56;1
300;Brittney;Zheng;21/12/1976 00:00;C;F;brittney18@mineriadedatos.com.ar;40000;0;0;'Estudios universitarios (en curso)';'Obrero especializado';1;1;'7861 Yosemite Dr.';736-555-0130;'5-10 Km.';Norte;36;0
71;James;Turner;16/11/1964 00:00;C;M;james54@mineriadedatos.com.ar;80000;4;3;'Estudios universitarios (en curso)';Profesional;1;1;'7848 York Dr.';602-555-0192;'2-5 Km.';Norte;48;0
339;Charles;Lewis;13/3/1940 00:00;C;M;charles25@mineriadedatos.com.ar;60000;3;0;Licenciatura;Gestión;1;2;'2973 Cardinal Drive';116-555-0162;'10+ Km.';Norte;73;0
611;Sharon;Carson;27/12/1974 00:00;S;F;sharon20@mineriadedatos.com.ar;40000;3;3;'Estudios universitarios (en curso)';Administrativo;1;2;'3250 Golden Meadow Dr.';411-555-0128;'1-2 Km.';Norte;38;0
124;Brandy;Malhotra;14/6/1972 00:00;C;F;brandy0@mineriadedatos.com.ar;40000;1;1;Licenciatura;'Obrero especializado';1;1;'Heiderplatz 789';'500 555-0121';'1-2 Km.';Centro;40;1
315;Gavin;Stone;26/7/1975 00:00;S;M;gavin14@mineriadedatos.com.ar;40000;0;0;'Educación secundaria';'Obrero especializado';1;1;'4668 East Avenue';651-555-0192;'5-10 Km.';Norte;37;0
616;Katelyn;Hall;13/8/1972 00:00;S;F;katelyn46@mineriadedatos.com.ar;60000;0;0;'Estudios de postgrado';'Obrero especializado';0;0;'707 Willcrest Circle';113-555-0110;'0-1 Km.';Norte;40;0
60;Jack;Lopez;2/6/1963 00:00;C;M;jack48@mineriadedatos.com.ar;80000;4;3;Licenciatura;Gestión;1;0;'9730 Krueger Drive';605-555-0130;'1-2 Km.';Norte;49;0
348;Blake;Robinson;22/7/1959 00:00;C;M;blake18@mineriadedatos.com.ar;60000;4;0;'Estudios de postgrado';'Obrero especializado';1;0;'3768 Door Way';512-555-0149;'1-2 Km.';Norte;53;0
31;Marshall;She;28/4/1969 00:00;C;M;marshall21@mineriadedatos.com.ar;110000;1;0;'Estudios de postgrado';Gestión;1;1;'3140 Park Tree Ct';'500 555-0120';'5-10 Km.';Sur;44;1
13;Randy;Zheng;21/3/1979 00:00;C;M;randy22@mineriadedatos.com.ar;10000;0;0;'Estudios universitarios (en curso)';Obrero;0;1;'4798 San Benito Dr.';'500 555-0182';'0-1 Km.';Sur;34;1
188;Ruben;Lopez;12/7/1953 00:00;S;M;ruben18@mineriadedatos.com.ar;80000;4;2;'Estudios universitarios (en curso)';Profesional;1;2;'1  cours Mirabeau';'500 555-0128';'10+ Km.';Centro;59;0
18;Luke;Foster;13/8/1972 00:00;C;M;luke5@mineriadedatos.com.ar;100000;0;5;'Educación secundaria';Gestión;1;3;'2024 Belle Dr';'500 555-0115';'10+ Km.';Sur;40;1
10;Cristina;Tang;10/11/1958 00:00;C;F;cristina4@mineriadedatos.com.ar;100000;4;0;Licenciatura;Gestión;1;2;'7223 Brush Creek Court';'500 555-0188';'0-1 Km.';Sur;54;1
69;Julia;Cox;12/3/1970 00:00;C;F;julia55@mineriadedatos.com.ar;60000;1;0;'Estudios de postgrado';Profesional;1;0;'1362 Geary Road';647-555-0111;'0-1 Km.';Norte;43;0
300;Seth;Anderson;21/5/1961 00:00;C;M;seth10@mineriadedatos.com.ar;110000;1;3;Licenciatura;Gestión;1;3;'8922 Lindley Ct.';485-555-0124;'5-10 Km.';Norte;52;1
361;Dalton;Washington;9/11/1966 00:00;C;M;dalton59@mineriadedatos.com.ar;70000;4;0;'Estudios de postgrado';Profesional;1;0;'4575 Pinehurst Court';914-555-0114;'0-1 Km.';Norte;46;1
326;Marcus;Powell;3/9/1960 00:00;C;M;marcus58@mineriadedatos.com.ar;120000;1;3;'Educación secundaria';Profesional;1;4;'1707 Piper Ridge Court';999-555-0152;'2-5 Km.';Norte;52;0
212;Naomi;Suarez;27/6/1976 00:00;S;F;naomi19@mineriadedatos.com.ar;20000;0;0;'Educación secundaria';Obrero;0;1;'7126  avenue de l´Centro';'500 555-0135';'5-10 Km.';Centro;36;0
31;Veronica;Patel;28/11/1966 00:00;C;F;veronica3@mineriadedatos.com.ar;80000;5;5;'Estudios de postgrado';Gestión;1;3;'3909 Lavetta Way';'500 555-0111';'0-1 Km.';Sur;46;0
536;Roberto;Gill;3/5/1972 00:00;S;M;roberto14@mineriadedatos.com.ar;40000;4;4;'Estudios universitarios (en curso)';Administrativo;1;2;'6720 Primrose Dr.';874-555-0130;'1-2 Km.';Norte;41;0
315;Xavier;Ramirez;20/2/1971 00:00;S;M;xavier73@mineriadedatos.com.ar;70000;3;0;'Estudios de postgrado';Profesional;0;0;'4451 Argonne Dr.';436-555-0119;'0-1 Km.';Norte;42;1
43;Brenda;Malhotra;27/2/1951 00:00;C;F;brenda8@mineriadedatos.com.ar;40000;2;1;'Educación secundaria (en curso)';'Obrero especializado';1;3;'5190 Jacqueline Way';113-555-0198;'10+ Km.';Norte;62;0
24;Terry;Lal;14/9/1962 00:00;C;M;terry12@mineriadedatos.com.ar;60000;1;0;Licenciatura;Profesional;1;1;'2241 V St.';'500 555-0172';'0-1 Km.';Sur;50;1
36;Tamara;Kumar;21/4/1961 00:00;S;F;tamara19@mineriadedatos.com.ar;60000;1;0;'Estudios universitarios (en curso)';'Obrero especializado';0;1;'5722 Hemlock Ave.';'500 555-0178';'0-1 Km.';Sur;52;0
302;Randall;Ortega;8/4/1962 00:00;S;M;randall24@mineriadedatos.com.ar;70000;1;0;Licenciatura;Profesional;0;1;'5513 Cortes';739-555-0117;'0-1 Km.';Norte;51;0
222;Erik;Vazquez;4/5/1976 00:00;S;M;erik15@mineriadedatos.com.ar;20000;0;0;'Educación secundaria';Obrero;0;1;'10  route de Marseille';'500 555-0118';'5-10 Km.';Centro;37;0
611;Tasha;Nara;17/8/1953 00:00;S;F;tasha17@mineriadedatos.com.ar;20000;2;0;'Educación secundaria';Obrero;0;2;'5454 Old Mt. View Drive';955-555-0114;'1-2 Km.';Norte;59;0
326;Connor;Kumar;20/6/1943 00:00;S;M;connor23@mineriadedatos.com.ar;70000;5;0;Licenciatura;Gestión;1;2;'1855 Rio Blanco Drive';652-555-0150;'10+ Km.';Norte;69;0
17;Jay;Arthur;11/1/1972 00:00;S;M;jay13@mineriadedatos.com.ar;120000;0;5;'Educación secundaria (en curso)';Profesional;1;4;'5898 Mt. Dell';'500 555-0169';'10+ Km.';Sur;41;1
2;Ariana;Stewart;20/5/1942 00:00;C;F;ariana21@mineriadedatos.com.ar;40000;2;0;Licenciatura;Gestión;1;2;'3726 Northridge Drive';'500 555-0111';'0-1 Km.';Sur;71;0
241;Riley;Hayes;13/6/1962 00:00;S;F;riley19@mineriadedatos.com.ar;30000;1;0;'Estudios universitarios (en curso)';Administrativo;1;1;'4766 Palm Ave';'500 555-0110';'2-5 Km.';Centro;50;1
552;Bailey;Scott;24/6/1964 00:00;C;F;bailey33@mineriadedatos.com.ar;100000;5;2;'Estudios universitarios (en curso)';Profesional;1;1;'560 Highland Drive';549-555-0199;'2-5 Km.';Norte;48;0
59;Kayla;Flores;19/5/1974 00:00;S;F;kayla36@mineriadedatos.com.ar;50000;0;0;'Estudios de postgrado';'Obrero especializado';1;0;'1956 Sequoia Dr.';797-555-0199;'1-2 Km.';Norte;39;1
51;Kaylee;Phillips;26/2/1962 00:00;C;F;kaylee27@mineriadedatos.com.ar;70000;1;0;'Estudios universitarios (en curso)';'Obrero especializado';1;1;'531 Northridge Drive';745-555-0127;'0-1 Km.';Norte;51;1
23;Randall;Moreno;19/6/1965 00:00;S;M;randall7@mineriadedatos.com.ar;70000;0;0;Licenciatura;Profesional;0;1;'5518 San Rafael';'500 555-0148';'5-10 Km.';Sur;47;0
236;Alberto;Rowe;27/5/1973 00:00;C;M;alberto20@mineriadedatos.com.ar;20000;0;0;'Educación secundaria (en curso)';Obrero;1;2;'9650 Valley View Road';'500 555-0191';'1-2 Km.';Centro;39;0
348;Hannah;Moore;23/12/1975 00:00;S;F;hannah8@mineriadedatos.com.ar;60000;0;0;'Estudios universitarios (en curso)';'Obrero especializado';0;2;'923 Hill Drive';141-555-0124;'1-2 Km.';Norte;37;0
374;Megan;Moore;25/2/1969 00:00;C;F;megan11@mineriadedatos.com.ar;80000;3;0;'Estudios de postgrado';Profesional;0;0;'4612 Merriewood Drive';838-555-0114;'0-1 Km.';Norte;44;1
334;William;Miller;11/8/1964 00:00;C;M;william22@mineriadedatos.com.ar;60000;4;2;Licenciatura;'Obrero especializado';1;2;'1063 Pinehurst Court';222-555-0131;'2-5 Km.';Norte;48;0
25;Adrian;Watson;18/5/1970 00:00;S;M;adrian2@mineriadedatos.com.ar;90000;0;0;Licenciatura;Profesional;0;4;'3205 Sierra Drive';'500 555-0143';'10+ Km.';Sur;43;1
38;Bob;Alan;10/4/1971 00:00;S;M;bob6@mineriadedatos.com.ar;100000;0;5;'Educación secundaria';Gestión;1;4;'2371 Deerfield Dr.';'500 555-0179';'10+ Km.';Sur;42;1
2;Bryant;Perez;21/1/1977 00:00;S;M;bryant20@mineriadedatos.com.ar;20000;0;0;'Estudios universitarios (en curso)';Obrero;0;0;'1502 Marion Ct.';'500 555-0189';'0-1 Km.';Sur;36;1
69;Joseph;Robinson;16/3/1974 00:00;C;M;joseph25@mineriadedatos.com.ar;50000;0;0;'Educación secundaria';Profesional;1;2;'9821 Juniper Drive';637-555-0159;'5-10 Km.';Norte;39;0
612;Linda;Hernandez;3/3/1973 00:00;C;F;linda18@mineriadedatos.com.ar;70000;0;0;'Estudios universitarios (en curso)';Profesional;1;2;'582 Ofarrell Dr';591-555-0144;'5-10 Km.';Norte;40;1
274;Kristen;Ye;10/2/1964 00:00;S;F;kristen8@mineriadedatos.com.ar;20000;3;3;'Educación secundaria';Obrero;1;0;'579 Meager Dr.';'500 555-0146';'0-1 Km.';Centro;49;1
546;Jose;Lee;21/10/1953 00:00;C;M;jose65@mineriadedatos.com.ar;20000;2;0;'Educación secundaria';Obrero;0;2;'6899 Pembroke Dr.';914-555-0154;'0-1 Km.';Norte;59;0
190;Ramon;Zhao;20/5/1971 00:00;S;M;ramon10@mineriadedatos.com.ar;40000;2;2;'Estudios universitarios (en curso)';Administrativo;1;1;'1234  rue Ste-Honoré';'500 555-0192';'1-2 Km.';Centro;42;1
312;Jasmine;Long;27/8/1949 00:00;S;F;jasmine49@mineriadedatos.com.ar;30000;4;0;'Educación secundaria';Profesional;0;2;'852 Santa Maria';911-555-0187;'1-2 Km.';Norte;63;0
359;Justin;Russell;5/8/1974 00:00;S;M;justin17@mineriadedatos.com.ar;30000;0;0;'Educación secundaria';'Obrero especializado';0;2;'1687 Rose Drive';455-555-0186;'1-2 Km.';Norte;38;0
255;Jorge;Li;10/10/1962 00:00;C;M;jorge4@mineriadedatos.com.ar;20000;1;0;'Estudios de postgrado';Administrativo;1;0;'3769 Loma Linda';'500 555-0167';'0-1 Km.';Centro;50;0
644;Hunter;Johnson;4/12/1960 00:00;C;M;hunter60@mineriadedatos.com.ar;60000;1;0;'Estudios universitarios (en curso)';'Obrero especializado';1;1;'1958 Weaver Court';436-555-0161;'2-5 Km.';Norte;52;1
39;Randy;Liu;6/5/1950 00:00;C;M;randy5@mineriadedatos.com.ar;30000;3;0;'Estudios universitarios (en curso)';Administrativo;0;2;'1246 Glenside Ct.';'500 555-0159';'1-2 Km.';Sur;63;0
546;Gabriella;Watson;13/8/1931 00:00;C;F;gabriella6@mineriadedatos.com.ar;40000;1;0;'Estudios de postgrado';'Obrero especializado';1;1;'9147 Meadowlark Court';120-555-0179;'1-2 Km.';Norte;81;0
545;Chloe;Hernandez;23/10/1965 00:00;C;F;chloe16@mineriadedatos.com.ar;100000;4;1;Licenciatura;Gestión;1;4;'2335 Elkwood Drive';526-555-0167;'0-1 Km.';Norte;47;0
329;Thomas;Simmons;14/2/1942 00:00;S;M;thomas17@mineriadedatos.com.ar;60000;3;0;'Estudios de postgrado';Gestión;1;2;'1207 Erie Dr';804-555-0129;'10+ Km.';Norte;71;0
245;Jermaine;Sai;24/3/1967 00:00;S;M;jermaine4@mineriadedatos.com.ar;30000;1;1;Licenciatura;Administrativo;0;0;'3949 Fillet Ave.';'500 555-0113';'1-2 Km.';Centro;46;0
355;Brittany;Foster;4/4/1972 00:00;C;F;brittany14@mineriadedatos.com.ar;70000;2;0;'Estudios de postgrado';Profesional;1;0;'2546 Woodchuck Pl';442-555-0178;'2-5 Km.';Norte;41;1
326;Zoe;Watson;16/9/1950 00:00;C;F;zoe0@mineriadedatos.com.ar;70000;4;2;'Estudios universitarios (en curso)';Profesional;1;1;'7936 Sterling Hill';166-555-0180;'10+ Km.';Norte;62;0
39;Jason;Butler;23/9/1955 00:00;S;M;jason11@mineriadedatos.com.ar;80000;2;0;'Educación secundaria';'Obrero especializado';1;2;'3608 Sinclair Avenue';'500 555-0130';'5-10 Km.';Sur;57;1
258;Bobby;Subram;25/7/1966 00:00;C;M;bobby9@mineriadedatos.com.ar;30000;1;1;Licenciatura;'Obrero especializado';1;2;'4051 Sun View Terrace';'500 555-0118';'0-1 Km.';Centro;46;0
13;Mackenzie;Morgan;26/9/1968 00:00;S;F;mackenzie21@mineriadedatos.com.ar;70000;5;5;Licenciatura;Profesional;1;3;'2707 Blocking Circle';'500 555-0122';'10+ Km.';Sur;44;0
385;Morgan;Rogers;18/8/1966 00:00;C;F;morgan49@mineriadedatos.com.ar;60000;0;0;'Estudios de postgrado';Profesional;1;0;'1168 Escobar';405-555-0116;'2-5 Km.';Norte;46;0
118;Diana;Ruiz;26/7/1972 00:00;S;F;diana1@mineriadedatos.com.ar;20000;0;0;'Educación secundaria (en curso)';Obrero;1;2;'Westheimer Straße 924322';'500 555-0181';'1-2 Km.';Centro;40;0
243;Roy;Sai;9/7/1961 00:00;C;M;roy6@mineriadedatos.com.ar;10000;1;0;Licenciatura;Obrero;1;0;'8012 Dalis Dr.';'500 555-0182';'0-1 Km.';Centro;51;0
14;Ronnie;Liang;12/8/1975 00:00;S;M;ronnie15@mineriadedatos.com.ar;60000;0;0;Licenciatura;Profesional;0;3;'8426 Kendall Rd.';'500 555-0139';'2-5 Km.';Sur;37;0
218;Misty;Yuan;22/9/1970 00:00;S;F;misty8@mineriadedatos.com.ar;30000;0;0;Licenciatura;Administrativo;1;0;'11  rue du Départ';'500 555-0182';'0-1 Km.';Centro;42;1
372;Maria;Ross;22/5/1957 00:00;C;F;maria27@mineriadedatos.com.ar;70000;2;0;'Educación secundaria (en curso)';'Obrero especializado';1;2;'7134 Oakwood Cir';669-555-0171;'5-10 Km.';Norte;56;1
115;Alvin;Xu;12/3/1961 00:00;C;M;alvin12@mineriadedatos.com.ar;30000;4;0;'Estudios de postgrado';Administrativo;1;0;'Rehstr 1346';'500 555-0115';'0-1 Km.';Centro;52;1
162;Edwin;Chande;19/9/1933 00:00;C;M;edwin37@mineriadedatos.com.ar;30000;1;0;Licenciatura;'Obrero especializado';1;1;'Carlsplatz 51';'500 555-0127';'2-5 Km.';Centro;79;0
211;Alvin;Liu;12/10/1970 00:00;C;M;alvin5@mineriadedatos.com.ar;30000;0;0;Licenciatura;Administrativo;0;0;'4775 Imperial Dr.';'500 555-0111';'0-1 Km.';Centro;42;1
627;Logan;Baker;26/2/1959 00:00;S;M;logan41@mineriadedatos.com.ar;60000;5;4;Licenciatura;Profesional;1;1;'3014 Stanford Street';173-555-0170;'2-5 Km.';Norte;54;0
637;Michelle;Bailey;16/6/1949 00:00;C;F;michelle16@mineriadedatos.com.ar;60000;2;1;'Estudios universitarios (en curso)';Profesional;1;2;'2964 Holbrook Dr';597-555-0122;'2-5 Km.';Norte;63;0
56;Natalie;Roberts;4/7/1967 00:00;S;F;natalie47@mineriadedatos.com.ar;60000;0;0;'Estudios universitarios (en curso)';'Obrero especializado';0;1;'3857 Westchester Pl.';292-555-0119;'0-1 Km.';Norte;45;0
648;Austin;Flores;9/1/1969 00:00;C;M;austin8@mineriadedatos.com.ar;50000;2;2;Licenciatura;'Obrero especializado';1;0;'6940 Hilltop Dr';690-555-0141;'2-5 Km.';Norte;44;1
627;Marcus;Brooks;16/3/1962 00:00;S;M;marcus75@mineriadedatos.com.ar;100000;1;2;'Estudios universitarios (en curso)';Profesional;0;3;'7008 Buckingham Dr.';134-555-0197;'1-2 Km.';Norte;51;1
542;Thomas;Lewis;10/3/1954 00:00;C;M;thomas79@mineriadedatos.com.ar;20000;3;0;'Educación secundaria (en curso)';Administrativo;0;2;'1940 Nulty Drive';356-555-0161;'0-1 Km.';Norte;59;0
26;Jon;Yang;8/4/1966 00:00;C;M;jon24@mineriadedatos.com.ar;90000;2;0;Licenciatura;Profesional;1;0;'3761 N. 14th St';'500 555-0162';'1-2 Km.';Sur;47;1
52;Timothy;Morgan;7/10/1961 00:00;C;M;timothy14@mineriadedatos.com.ar;60000;1;0;'Estudios universitarios (en curso)';'Obrero especializado';1;1;'3605 Sinclair Ave.';209-555-0183;'2-5 Km.';Norte;51;1
160;Hailey;Russell;26/3/1978 00:00;S;F;hailey40@mineriadedatos.com.ar;30000;4;4;'Estudios universitarios (en curso)';Administrativo;1;1;'Husemann Straße 7574';'500 555-0191';'0-1 Km.';Centro;35;0
339;Patrick;Sanders;11/3/1965 00:00;C;M;patrick9@mineriadedatos.com.ar;130000;1;1;'Estudios de postgrado';Gestión;1;4;'4006 Sullivan Ave.';467-555-0111;'0-1 Km.';Norte;48;0
361;Jan;Green;25/11/1955 00:00;C;F;jan14@mineriadedatos.com.ar;60000;2;0;'Educación secundaria';Profesional;1;2;'2574 Red Leaf';306-555-0122;'5-10 Km.';Norte;57;0
337;Ashley;Washington;21/9/1970 00:00;C;F;ashley40@mineriadedatos.com.ar;50000;1;1;Licenciatura;'Obrero especializado';1;0;'5456 Old Oak Drive';202-555-0164;'2-5 Km.';Norte;42;0
69;Lucas;Blue;18/3/1961 00:00;C;M;lucas85@mineriadedatos.com.ar;60000;1;0;'Estudios universitarios (en curso)';'Obrero especializado';0;1;'9330 Georgia Dr.';876-555-0117;'0-1 Km.';Norte;52;0
177;Damien;He;16/4/1963 00:00;C;M;damien14@mineriadedatos.com.ar;20000;3;3;'Educación secundaria';Obrero;1;1;'Hellweg 4244';'500 555-0141';'0-1 Km.';Centro;50;1
369;Bailey;Allen;7/11/1957 00:00;C;F;bailey43@mineriadedatos.com.ar;20000;2;1;'Educación secundaria (en curso)';Administrativo;0;2;'3581 Schenone Court';160-555-0110;'0-1 Km.';Norte;55;0
31;Joel;Rodriguez;28/4/1951 00:00;C;M;joel18@mineriadedatos.com.ar;30000;3;0;'Educación secundaria';'Obrero especializado';1;2;'7059 Garrow Dr.';'500 555-0113';'5-10 Km.';Sur;62;0
374;Connor;Hernandez;7/10/1955 00:00;C;M;connor45@mineriadedatos.com.ar;40000;1;0;'Estudios universitarios (en curso)';Administrativo;1;1;'9340 Long Brook Way';141-555-0193;'1-2 Km.';Norte;57;1
361;Robert;Chen;14/8/1946 00:00;C;M;robert37@mineriadedatos.com.ar;60000;4;0;Licenciatura;Gestión;1;2;'5053 Freedom Hill Circle';806-555-0157;'10+ Km.';Norte;66;0
616;Miguel;Miller;1/7/1958 00:00;C;M;miguel5@mineriadedatos.com.ar;80000;5;4;'Estudios de postgrado';Profesional;1;0;'4293 Concord Ct.';397-555-0155;'0-1 Km.';Norte;54;1
347;Kayla;Harrison;6/6/1973 00:00;C;F;kayla14@mineriadedatos.com.ar;40000;1;0;'Estudios de postgrado';'Obrero especializado';1;0;'5966 El Molino Dr.';116-555-0154;'1-2 Km.';Norte;39;1
246;Terrance;Jordan;28/8/1959 00:00;C;M;terrance1@mineriadedatos.com.ar;20000;2;0;'Estudios universitarios (en curso)';Obrero;1;1;'112 Kathleen Drive';'500 555-0145';'0-1 Km.';Centro;53;1
307;Sheena;Shen;10/12/1946 00:00;C;F;sheena2@mineriadedatos.com.ar;60000;4;0;Licenciatura;Gestión;1;2;'2109 Harvey Way';599-555-0128;'10+ Km.';Norte;66;0
65;Emma;Foster;10/11/1970 00:00;C;F;emma62@mineriadedatos.com.ar;50000;1;1;Licenciatura;'Obrero especializado';1;1;'3718 Loma Linda';573-555-0116;'0-1 Km.';Norte;42;0
34;Jaclyn;Lu;27/2/1950 00:00;C;F;jaclyn12@mineriadedatos.com.ar;30000;3;0;'Educación secundaria';'Obrero especializado';0;2;'2812 Mazatlan';'500 555-0137';'1-2 Km.';Sur;63;0
329;Gavin;Griffin;21/5/1975 00:00;S;M;gavin19@mineriadedatos.com.ar;40000;0;0;'Educación secundaria';'Obrero especializado';1;2;'8005 Spring Water St.';865-555-0130;'5-10 Km.';Norte;38;0
184;Shannon;Liang;22/5/1960 00:00;S;F;shannon15@mineriadedatos.com.ar;10000;1;1;'Educación secundaria';Obrero;0;1;'7445 Meaham Drive';'500 555-0159';'2-5 Km.';Centro;53;0
10;Philip;Rubio;26/4/1976 00:00;S;M;philip20@mineriadedatos.com.ar;70000;0;0;Licenciatura;Profesional;0;2;'3586 Everett Court';'500 555-0147';'10+ Km.';Sur;37;1
203;Javier;Sanz;25/7/1952 00:00;S;M;javier13@mineriadedatos.com.ar;80000;4;1;'Estudios universitarios (en curso)';Profesional;1;2;'22  rue Saint Denis';'500 555-0114';'10+ Km.';Centro;60;0
607;Abigail;Peterson;16/2/1957 00:00;C;F;abigail19@mineriadedatos.com.ar;70000;2;0;'Educación secundaria (en curso)';'Obrero especializado';1;2;'3886 Valencia Place';751-555-0198;'5-10 Km.';Norte;56;1
25;Colleen;Deng;1/8/1937 00:00;S;F;colleen25@mineriadedatos.com.ar;30000;2;0;'Estudios universitarios (en curso)';Administrativo;0;2;'7255 Virginia Hills Drive';'500 555-0163';'5-10 Km.';Sur;75;0
648;Savannah;Ward;6/11/1966 00:00;S;F;savannah11@mineriadedatos.com.ar;60000;0;0;'Estudios de postgrado';'Obrero especializado';0;0;'6149 Everett Court';709-555-0164;'0-1 Km.';Norte;46;0
10;Lindsey;Shen;4/6/1951 00:00;C;F;lindsey2@mineriadedatos.com.ar;20000;2;1;'Educación secundaria (en curso)';Administrativo;1;2;'589 Woodcrest Drive';'500 555-0163';'5-10 Km.';Sur;61;0
635;Anna;Price;22/5/1968 00:00;S;F;anna25@mineriadedatos.com.ar;60000;2;2;Licenciatura;'Obrero especializado';0;0;'3884 Beauty Street';398-555-0123;'0-1 Km.';Norte;45;1
5;Gerald;Diaz;8/12/1967 00:00;C;M;gerald11@mineriadedatos.com.ar;70000;5;5;Licenciatura;Profesional;1;3;'220 N Ridgewood Drive';'500 555-0172';'10+ Km.';Sur;45;0
203;Micheal;Suarez;7/11/1966 00:00;S;M;micheal15@mineriadedatos.com.ar;20000;1;1;'Educación secundaria';Obrero;1;1;'44  rue Saint Denis';'500 555-0182';'2-5 Km.';Centro;46;1
298;Alejandro;Yuan;9/9/1961 00:00;C;M;alejandro33@mineriadedatos.com.ar;40000;4;3;'Educación secundaria';'Obrero especializado';1;3;'9322 Dianda Drive';126-555-0196;'10+ Km.';Norte;51;0
13;Monique;Navarro;7/10/1953 00:00;C;F;monique6@mineriadedatos.com.ar;40000;2;0;Licenciatura;Gestión;1;1;'8486 Hazelwood Lane';'500 555-0114';'0-1 Km.';Sur;59;1
331;Zoe;Ramirez;20/3/1962 00:00;C;F;zoe6@mineriadedatos.com.ar;40000;3;2;'Educación secundaria';'Obrero especializado';1;2;'8085 Grasswood Ct';712-555-0144;'2-5 Km.';Norte;51;0
632;Jennifer;Foster;5/9/1977 00:00;S;F;jennifer89@mineriadedatos.com.ar;30000;0;0;'Estudios universitarios (en curso)';'Obrero especializado';0;1;'4581 Coggins Drive';234-555-0149;'1-2 Km.';Norte;35;0
361;Gabriel;Hughes;12/8/1964 00:00;C;M;gabriel8@mineriadedatos.com.ar;60000;5;5;Licenciatura;'Obrero especializado';1;3;'6120 Vine Maple Street';285-555-0183;'10+ Km.';Norte;48;0
178;Tabitha;Jimenez;11/9/1955 00:00;C;F;tabitha25@mineriadedatos.com.ar;130000;3;4;'Estudios universitarios (en curso)';Profesional;1;3;'Helsenbergbogen 6';'500 555-0146';'0-1 Km.';Centro;57;1
239;Theodore;Vazquez;12/5/1955 00:00;C;M;theodore15@mineriadedatos.com.ar;130000;3;4;'Estudios universitarios (en curso)';Profesional;1;3;'7490 Sharon Dr';'500 555-0126';'0-1 Km.';Centro;58;1
301;Nathan;Anderson;9/3/1931 00:00;C;M;nathan68@mineriadedatos.com.ar;40000;1;0;'Estudios de postgrado';'Obrero especializado';1;1;'1739 Breaker Dr.';160-555-0110;'1-2 Km.';Norte;82;0
53;Sara;Stewart;8/11/1977 00:00;S;F;sara28@mineriadedatos.com.ar;30000;0;0;'Educación secundaria (en curso)';Administrativo;0;2;'1510 Sharon Dr.';783-555-0110;'5-10 Km.';Norte;35;0
23;Miguel;Wright;26/7/1976 00:00;S;M;miguel28@mineriadedatos.com.ar;70000;0;0;Licenciatura;Profesional;0;2;'3070 Sahara Drive';'500 555-0159';'5-10 Km.';Sur;36;1
15;Pedro;Martin;20/11/1948 00:00;S;M;pedro20@mineriadedatos.com.ar;20000;2;1;'Educación secundaria (en curso)';Administrativo;1;2;'6880 N Lucile Lane';'500 555-0125';'5-10 Km.';Sur;64;0
631;Rachel;Smith;23/11/1976 00:00;C;F;rachel2@mineriadedatos.com.ar;30000;0;0;'Educación secundaria';'Obrero especializado';0;2;'327 Bon Homme Way';552-555-0157;'0-1 Km.';Norte;36;0
5;Lori;Moreno;5/11/1963 00:00;S;F;lori9@mineriadedatos.com.ar;70000;0;0;Licenciatura;Profesional;0;2;'792 Myrtle Drive';'500 555-0192';'0-1 Km.';Sur;49;1
278;Alberto;Romero;15/12/1965 00:00;C;M;alberto10@mineriadedatos.com.ar;40000;1;0;Licenciatura;'Obrero especializado';1;0;'2348 Fruitwood';'500 555-0133';'0-1 Km.';Centro;47;1
50;Jackson;Henderson;12/5/1952 00:00;C;M;jackson7@mineriadedatos.com.ar;40000;3;0;'Estudios universitarios (en curso)';Profesional;0;2;'6715 North Park Court';547-555-0182;'1-2 Km.';Norte;61;0
183;Craig;Suarez;6/7/1961 00:00;S;M;craig18@mineriadedatos.com.ar;20000;1;0;'Estudios de postgrado';Administrativo;1;0;'9  avenue de Norvege';'500 555-0155';'0-1 Km.';Centro;51;0
153;Deanna;Ramos;4/10/1962 00:00;S;F;deanna44@mineriadedatos.com.ar;10000;1;0;'Estudios de postgrado';Obrero;1;0;'Roßstr 9938';'500 555-0138';'0-1 Km.';Centro;50;0
